event_key,match_key,status,team,alliance,opr,copr_adjustPoints,copr_autoTowerPoints,copr_endGameTowerPoints,copr_energizedAchieved,copr_foulPoints,copr_g206Penalty,copr_majorFoulCount,copr_minorFoulCount,copr_rp,copr_superchargedAchieved,copr_totalAutoPoints,copr_totalPoints,copr_totalTeleopPoints,copr_totalTowerPoints,copr_traversalAchieved
2026orsal,2026orsal_qm7,,4043,blue,9.941605839416027,0.0,0.0,-1.508515815085159,0.1678832116788323,-1.687350633027208e-16,0.0,0.0,0.04379562043795593,-0.38686131386861344,0.0,-2.2506082725060756,9.941605839416027,12.192214111922146,-1.508515815085159,0.0
2026orsal,2026orsal_qm8,,4125,red,21.417675183027086,0.0,0.0,-0.08815180038846233,0.2811145973405052,0.41909457642313125,0.0,0.0,-0.1334229792320335,0.6457492903033026,0.0,5.300239055729883,21.417675183027086,15.6983415508741,-0.08815180038846233,0.0
2026orsal,2026orsal_qm8,,3673,red,5.497982967279222,0.0,0.0,0.17630360077693225,-0.22889586134767653,0.8284775138204113,0.0,0.0,-0.0664873748692663,0.04183475272672948,0.0,3.399521888540272,5.497982967279222,1.2699835649185849,0.17630360077693225,0.0
2026orsal,2026orsal_qm8,,9567,red,2.084341849693756,0.0,0.0,-0.08815180038846357,-0.052218735992828114,-1.2475720902435368,0.0,0.0,0.1999103541012999,-0.6875840430300306,0.0,-1.6997609442701256,2.084341849693756,5.0316748842074155,-0.08815180038846357,0.0
2026orsal,2026orsal_qm8,,9438,blue,24.50605109816228,0.0,0.0,-0.5289108023307925,0.35335425070969695,-0.8187658747945605,0.0,0.0,0.19946212460779889,0.5411624084864793,0.0,2.801434334379204,24.50605109816228,22.5233826385776,-0.5289108023307925,0.0
2026orsal,2026orsal_qm8,,955,blue,52.630546839982,0.0,0.0,-0.4848349021365626,0.37946361870611073,1.471686836993874,0.0,0.0,-0.06715971910951676,1.8849544300014947,0.0,11.65131480651425,52.630546839982,39.507545196473885,-0.4848349021365626,0.0
2026orsal,2026orsal_qm8,,9023,blue,41.8634020618558,0.0,0.0,1.0137457044673563,0.2671821305841932,-0.6529209621993114,0.0,0.0,-0.13230240549828232,1.5738831615120294,0.0,10.54725085910655,41.8634020618558,31.969072164948567,1.0137457044673563,0.0
2026orsal,2026orsal_qm9,,10991,red,-10.85199592479406,0.0,4.329813837176996,1.7136241548578313,-0.1759315859343662,-0.15877867308820456,0.0,0.0,0.3947825013120926,-0.5564817387545945,0.0,9.888864190670217,-10.85199592479406,-20.582081442376094,6.043437992034826,0.0
2026orsal,2026orsal_qm9,,3712,red,51.72355283875157,0.0,5.646790775215339,2.235361674539223,0.1646951313636498,0.8243709672439897,0.0,0.0,-0.21578092680065444,0.445061899910469,0.0,12.868164613627245,51.72355283875157,38.03101725788026,7.882152449754564,0.0
2026orsal,2026orsal_qm9,,8532,red,28.128443086042306,0.0,5.02339538760767,6.051014170602942,0.011236454570712364,-0.6655922941557844,0.0,0.0,-0.17900157451143858,0.11141983884412124,0.0,10.242971195702467,28.128443086042306,18.55106418449557,11.074409558210615,0.0
2026orsal,2026orsal_qm9,,3674,blue,104.96891729184043,0.0,1.1835509863851088,0.9212188570899329,0.5824296872588073,-0.3093328393689612,0.0,0.0,-0.3186539470840663,1.498595288814794,0.0,9.527369948442491,104.96891729184043,95.75088018276683,2.1047698434750424,0.0
2026orsal,2026orsal_qm9,,2374,blue,60.515031953320374,0.0,1.1814948596832462,-0.6636287857738268,0.46690006483282337,-0.331332777623413,0.0,0.0,0.07818097619709172,1.9775863665833087,0.0,2.5949578586644337,60.515031953320374,58.25140687227932,0.5178660739094183,0.0
2026orsal,2026orsal_qm9,,7034,blue,39.51605075483948,0.0,-2.365045846068352,-0.2575900713161046,-0.049329752091628064,0.6406656169923745,0.0,0.0,0.2404729708869754,0.5238183446018988,0.0,-2.1223278071068723,39.51605075483948,40.99771294495395,-2.6226359173844562,0.0
2026orsal,2026orsal_qm10,,4060,red,30.315627905991356,0.0,0.8900744808883415,-2.48419931394616,0.2318776298333786,1.3486102596721308,0.0,0.0,0.5691193175755579,1.2175677744150095,0.0,8.154976838045046,30.315627905991356,20.81204080827423,-1.5941248330578213,0.0
2026orsal,2026orsal_qm10,,1540,red,132.45797478860402,0.0,1.397480426370963,2.1262172634825327,0.7129838214055382,1.7734160049239425,0.0,0.0,0.07414312741738928,2.5000138942559635,0.0,28.843328830366232,132.45797478860402,101.84122995331384,3.523697689853496,0.0
