key,comp_level,set_number,match_number,team_key,r1,r2,r3,b1,b2,b3,alliance,scouterName,a_startPos,a_hit_robot,a_Climb,a_sideClimb,a_scoringTime,a_scoringTime_segments,a_ferryTime,a_ferryTime_segments,a_planner,a_hit_fieldPart,time_broken,t_scoringTime,t_scoringTime_segments,t_NZferryTime,t_NZferryTime_segments,t_OZferryTime,t_OZferryTime_segments,time_beached,end_Climb,end_sideClimb,defense_NZ,defense_AZ,defense_OZ,defense_bumpTrench,defense_skill,drive_skill,alliance_rank,a_Notes,active_Notes,inactive_Notes,ba_redscore,ba_score,ba_bluescore,ba_winning_alliance,ba_adjustPoints,ba_autoTowerPoints,ba_autoTowerRobot1,ba_autoTowerRobot2,ba_autoTowerRobot3,ba_endGameTowerPoints,ba_endGameTowerRobot1,ba_endGameTowerRobot2,ba_endGameTowerRobot3,ba_energizedAchieved,ba_foulPoints,ba_g206Penalty,ba_majorFoulCount,ba_minorFoulCount,ba_penalties,ba_rp,ba_superchargedAchieved,ba_totalAutoPoints,ba_totalPoints,ba_totalTeleopPoints,ba_totalTowerPoints,ba_traversalAchieved
2026pncmp_qm76,qm,1,76,frc4450,frc4450,frc1778,frc9430,frc2374,frc2046,frc1595,red,Meri H,middle3,0,0,0,1.97,"{""version"":1,""segments"":[{""start"":1775866838419,""stop"":1775866839103},{""start"":1775866846982,""stop"":1775866847749},{""start"":1775866849578,""stop"":1775866850097}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,11.783,"{""version"":1,""segments"":[{""start"":1775866908383,""stop"":1775866913133},{""start"":1775867692659,""stop"":1775867693296},{""start"":1775867740578,""stop"":1775867741900},{""start"":1775867755470,""stop"":1775867755587},{""start"":1775867755847,""stop"":1775867756886},{""start"":1775867757396,""stop"":1775867758484},{""start"":1775867759240,""stop"":1775867759377},{""start"":1775867790111,""stop"":1775867791826},{""start"":1775867793400,""stop"":1775867793700},{""start"":1775867794018,""stop"":1775867794148},{""start"":1775867794829,""stop"":1775867795288},{""start"":1775867796128,""stop"":1775867796217}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",1.2,0,0,0,0,1,0,0,.5,2,"Auto went backward first, shot, went to intake from depot, and shot",Shot the full hopper and additional fuel that they intaked,Intaking in OZ and after they have a full hopper they played defense,394,394,452,blue,0,0,None,None,None,0,None,None,None,1,5,0,0,0,None,2,1,80,394,309,0,0
2026pncmp_qm76,qm,1,76,frc1778,frc4450,frc1778,frc9430,frc2374,frc2046,frc1595,red,Dev S,depotWall1,1,0,0,7.405,"{""version"":1,""segments"":[{""start"":1775866847942,""stop"":1775866852584},{""start"":1775866860306,""stop"":1775866863069}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,23.74,"{""version"":1,""segments"":[{""start"":1775866869872,""stop"":1775866871650},{""start"":1775866872236,""stop"":1775866874508},{""start"":1775866905118,""stop"":1775866908640},{""start"":1775866909035,""stop"":1775866910254},{""start"":1775866912222,""stop"":1775866912419},{""start"":1775866916968,""stop"":1775866917587},{""start"":1775867702426,""stop"":1775867703131},{""start"":1775867703514,""stop"":1775867703891},{""start"":1775867704914,""stop"":1775867705562},{""start"":1775867713869,""stop"":1775867714547},{""start"":1775867714991,""stop"":1775867716745},{""start"":1775867745323,""stop"":1775867745437},{""start"":1775867745796,""stop"":1775867746318},{""start"":1775867747493,""stop"":1775867747709},{""start"":1775867749373,""stop"":1775867750379},{""start"":1775867751366,""stop"":1775867751744},{""start"":1775867752129,""stop"":1775867752431},{""start"":1775867753029,""stop"":1775867753630},{""start"":1775867754057,""stop"":1775867754820},{""start"":1775867755506,""stop"":1775867755920},{""start"":1775867756874,""stop"":1775867757151},{""start"":1775867758536,""stop"":1775867758990},{""start"":1775867762532,""stop"":1775867763608},{""start"":1775867764275,""stop"":1775867765115},{""start"":1775867798613,""stop"":1775867799677},{""start"":1775867801620,""stop"":1775867802547},{""start"":1775867805430,""stop"":1775867805825},{""start"":1775867806216,""stop"":1775867806544},{""start"":1775867813180,""stop"":1775867813474}]}",3.076,"{""version"":1,""segments"":[{""start"":1775866879723,""stop"":1775866880899},{""start"":1775866886635,""stop"":1775866888160},{""start"":1775866936464,""stop"":1775866936839}]}",6.348,"{""version"":1,""segments"":[{""start"":1775866888509,""stop"":1775866890890},{""start"":1775866891342,""stop"":1775866893414},{""start"":1775866937876,""stop"":1775866938121},{""start"":1775867482970,""stop"":1775867483613},{""start"":1775867725660,""stop"":1775867726667}]}",0,0,0,1,0,1,0,0,.5,1,Went to nz and shot pretty accurately,Shot in the hub ,focused on ferrying and stealing from the opponent played good defense and disrupted bear metal,394,394,452,blue,0,0,None,None,None,0,None,None,None,1,5,0,0,0,None,2,1,80,394,309,0,0
2026pncmp_qm76,qm,1,76,frc9430,frc4450,frc1778,frc9430,frc2374,frc2046,frc1595,red,Adam M,outpostWall5,0,0,0,4.054,"{""version"":1,""segments"":[{""start"":1775866849878,""stop"":1775866851786},{""start"":1775866862256,""stop"":1775866864402}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,20.342,"{""version"":1,""segments"":[{""start"":1775866878138,""stop"":1775866883093},{""start"":1775866884895,""stop"":1775866884996},{""start"":1775866885155,""stop"":1775866885224},{""start"":1775866901757,""stop"":1775866911168},{""start"":1775867798913,""stop"":1775867799303},{""start"":1775867801395,""stop"":1775867801624},{""start"":1775867803516,""stop"":1775867805543},{""start"":1775867817750,""stop"":1775867820191},{""start"":1775867827346,""stop"":1775867827994},{""start"":1775867828463,""stop"":1775867828534}]}",1.842,"{""version"":1,""segments"":[{""start"":1775867795324,""stop"":1775867796312},{""start"":1775867796651,""stop"":1775867797124},{""start"":1775867829966,""stop"":1775867830347}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,2,"good auto, scored both loads ",consistent accuracy and speed in scoring,Got stuck in the tower,394,394,452,blue,0,0,None,None,None,0,None,None,None,1,5,0,0,0,None,2,1,80,394,309,0,0
2026pncmp_qm76,qm,1,76,frc2374,frc4450,frc1778,frc9430,frc2374,frc2046,frc1595,blue,Maxwell G,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,1,1,0,0,.5,1,Auto interfered with another robot. Match redo: Instantly stopped auto,defended from opponents getting into their area,defended in opposing area,394,452,452,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,5,1,107,452,345,0,0
2026pncmp_qm76,qm,1,76,frc2046,frc4450,frc1778,frc9430,frc2374,frc2046,frc1595,blue,Archer B,depotWall1,1,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,16.138,"{""version"":1,""segments"":[{""start"":1775866878793,""stop"":1775866878930},{""start"":1775866879012,""stop"":1775866879112},{""start"":1775866879179,""stop"":1775866879280},{""start"":1775866879412,""stop"":1775866879499},{""start"":1775866896835,""stop"":1775866897287},{""start"":1775866900245,""stop"":1775866902202},{""start"":1775866930430,""stop"":1775866940687},{""start"":1775867781023,""stop"":1775867781149},{""start"":1775867781300,""stop"":1775867781399},{""start"":1775867781540,""stop"":1775867781617},{""start"":1775867781760,""stop"":1775867781857},{""start"":1775867782000,""stop"":1775867782098},{""start"":1775867782247,""stop"":1775867782436},{""start"":1775867787194,""stop"":1775867787213},{""start"":1775867787214,""stop"":1775867787304},{""start"":1775867787775,""stop"":1775867788213},{""start"":1775867788273,""stop"":1775867789212},{""start"":1775867799113,""stop"":1775867799988}]}",3.592,"{""version"":1,""segments"":[{""start"":1775866897475,""stop"":1775866898227},{""start"":1775866898740,""stop"":1775866898828},{""start"":1775866898953,""stop"":1775866899033},{""start"":1775866899145,""stop"":1775866899228},{""start"":1775866899353,""stop"":1775866899464},{""start"":1775866899532,""stop"":1775866899632},{""start"":1775866899712,""stop"":1775866899813},{""start"":1775866899893,""stop"":1775866899985},{""start"":1775867702378,""stop"":1775867702472},{""start"":1775867702664,""stop"":1775867702742},{""start"":1775867702915,""stop"":1775867703022},{""start"":1775867703174,""stop"":1775867703272},{""start"":1775867703467,""stop"":1775867703551},{""start"":1775867703748,""stop"":1775867703833},{""start"":1775867704697,""stop"":1775867705655},{""start"":1775867791725,""stop"":1775867792406}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,1,3,Shot theirs In got more and repeated,shot lots of fuel in,ferried,394,452,452,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,5,1,107,452,345,0,0
2026pncmp_qm76,qm,1,76,frc1595,frc4450,frc1778,frc9430,frc2374,frc2046,frc1595,blue,Gabriel D,outpostWall5,0,0,0,3.505,"{""version"":1,""segments"":[{""start"":1775866851613,""stop"":1775866854836},{""start"":1775866863069,""stop"":1775866863351}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,75.39999999999999,8.392,"{""version"":1,""segments"":[{""start"":1775866874566,""stop"":1775866877450},{""start"":1775866931686,""stop"":1775866937194}]}",3.091,"{""version"":1,""segments"":[{""start"":1775866886587,""stop"":1775866888161},{""start"":1775866911583,""stop"":1775866913100}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,,,,394,452,452,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,5,1,107,452,345,0,0
2026pncmp_qm77,qm,1,77,frc2522,frc2522,frc360,frc753,frc3674,frc4125,frc8248,red,Meri H,middle3,0,15,1,2.197,"{""version"":1,""segments"":[{""start"":1775868132118,""stop"":1775868132364},{""start"":1775868135355,""stop"":1775868136321},{""start"":1775868136581,""stop"":1775868137280},{""start"":1775868138774,""stop"":1775868138903},{""start"":1775868139413,""stop"":1775868139472},{""start"":1775868139692,""stop"":1775868139742},{""start"":1775868139954,""stop"":1775868140002}]}",0,"{""version"":1,""segments"":[]}",Auto 2,0,0,21.667,"{""version"":1,""segments"":[{""start"":1775868188506,""stop"":1775868190661},{""start"":1775868192561,""stop"":1775868193580},{""start"":1775868194129,""stop"":1775868194989},{""start"":1775868196143,""stop"":1775868196472},{""start"":1775868197141,""stop"":1775868197212},{""start"":1775868197382,""stop"":1775868197419},{""start"":1775868197562,""stop"":1775868197981},{""start"":1775868198171,""stop"":1775868198210},{""start"":1775868198541,""stop"":1775868198578},{""start"":1775868198760,""stop"":1775868198798},{""start"":1775868198970,""stop"":1775868199008},{""start"":1775868199159,""stop"":1775868199240},{""start"":1775868199560,""stop"":1775868199607},{""start"":1775868199739,""stop"":1775868199800},{""start"":1775868199859,""stop"":1775868199919},{""start"":1775868200089,""stop"":1775868200818},{""start"":1775868201028,""stop"":1775868201078},{""start"":1775868201249,""stop"":1775868201285},{""start"":1775868201661,""stop"":1775868201696},{""start"":1775868201867,""stop"":1775868201908},{""start"":1775868202276,""stop"":1775868202346},{""start"":1775868204629,""stop"":1775868204997},{""start"":1775868234985,""stop"":1775868235595},{""start"":1775868235974,""stop"":1775868238101},{""start"":1775868239635,""stop"":1775868241973},{""start"":1775868242333,""stop"":1775868242862},{""start"":1775868243402,""stop"":1775868243511},{""start"":1775868247119,""stop"":1775868249471},{""start"":1775868249780,""stop"":1775868250349},{""start"":1775868250798,""stop"":1775868251311},{""start"":1775868251438,""stop"":1775868252088},{""start"":1775868254787,""stop"":1775868254938},{""start"":1775868255801,""stop"":1775868255990},{""start"":1775868257122,""stop"":1775868257172},{""start"":1775868257553,""stop"":1775868257729},{""start"":1775868257818,""stop"":1775868258607},{""start"":1775868258937,""stop"":1775868259473},{""start"":1775868266530,""stop"":1775868268350},{""start"":1775868268787,""stop"":1775868269577},{""start"":1775868269966,""stop"":1775868270506},{""start"":1775868274592,""stop"":1775868274692},{""start"":1775868279562,""stop"":1775868279632},{""start"":1775868280271,""stop"":1775868280310}]}",6.425,"{""version"":1,""segments"":[{""start"":1775868215665,""stop"":1775868216548},{""start"":1775868218279,""stop"":1775868219598},{""start"":1775868220553,""stop"":1775868220912},{""start"":1775868221342,""stop"":1775868221632},{""start"":1775868224743,""stop"":1775868225200},{""start"":1775868225579,""stop"":1775868225949},{""start"":1775868262361,""stop"":1775868264059},{""start"":1775868264219,""stop"":1775868265268}]}",0,"{""version"":1,""segments"":[]}",0,10,1,0,0,0,0,x,.5,3,,All ranking points scored,Ferried during inactive,526,526,301,red,0,15,Level1,None,None,40,Level1,None,Level3,1,0,0,0,0,None,6,1,114,526,412,55,1
2026pncmp_qm77,qm,1,77,frc360,frc2522,frc360,frc753,frc3674,frc4125,frc8248,red,Hendrix D,outpostWall5,0,0,0,5.967,"{""version"":1,""segments"":[{""start"":1775868135973,""stop"":1775868137760},{""start"":1775868138306,""stop"":1775868138531},{""start"":1775868139006,""stop"":1775868139197},{""start"":1775868140563,""stop"":1775868140782},{""start"":1775868148639,""stop"":1775868152184}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,28.594,"{""version"":1,""segments"":[{""start"":1775868163734,""stop"":1775868164979},{""start"":1775868165400,""stop"":1775868166430},{""start"":1775868190906,""stop"":1775868198020},{""start"":1775868200826,""stop"":1775868202053},{""start"":1775868214835,""stop"":1775868219009},{""start"":1775868244577,""stop"":1775868247630},{""start"":1775868251670,""stop"":1775868254805},{""start"":1775868255435,""stop"":1775868255671},{""start"":1775868267582,""stop"":1775868268429},{""start"":1775868269965,""stop"":1775868270390},{""start"":1775868272326,""stop"":1775868273070},{""start"":1775868273807,""stop"":1775868274013},{""start"":1775868288242,""stop"":1775868290567},{""start"":1775868296254,""stop"":1775868299087}]}",5.471,"{""version"":1,""segments"":[{""start"":1775868176236,""stop"":1775868178854},{""start"":1775868230763,""stop"":1775868232519},{""start"":1775868239661,""stop"":1775868240758}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,1,Made 2 full hoppers in,"were an effective shooter, intaked quick and cleanly. When they were defended they were able to quickly get back to shooting.","were able to ferry well and setup for the next period. Were able to navigate other bots, had a time where they tried to ferry but were blocked",526,526,301,red,0,15,Level1,None,None,40,Level1,None,Level3,1,0,0,0,0,None,6,1,114,526,412,55,1
2026pncmp_qm77,qm,1,77,frc753,frc2522,frc360,frc753,frc3674,frc4125,frc8248,red,Adam M,depotWall1,0,0,0,2.195,"{""version"":1,""segments"":[{""start"":1775868175783,""stop"":1775868177978}]}",0,"{""version"":1,""segments"":[]}",,0,0,30.59,"{""version"":1,""segments"":[{""start"":1775868180159,""stop"":1775868181427},{""start"":1775868192632,""stop"":1775868193401},{""start"":1775868194170,""stop"":1775868197430},{""start"":1775868198366,""stop"":1775868198715},{""start"":1775868212304,""stop"":1775868215982},{""start"":1775868244324,""stop"":1775868252506},{""start"":1775868255574,""stop"":1775868257442},{""start"":1775868260862,""stop"":1775868264827},{""start"":1775868272496,""stop"":1775868273150},{""start"":1775868274889,""stop"":1775868279773},{""start"":1775868283717,""stop"":1775868284677},{""start"":1775868285405,""stop"":1775868286158}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,30,0,0,0,0,0,x,0,2,"good auto, hit the right times with good hopper fills",great work in the shooting,"Good climb, spent time collecting fuel to score during active",526,526,301,red,0,15,Level1,None,None,40,Level1,None,Level3,1,0,0,0,0,None,6,1,114,526,412,55,1
2026pncmp_qm77,qm,1,77,frc3674,frc2522,frc360,frc753,frc3674,frc4125,frc8248,blue,Maxwell G,depotWall1,0,0,0,9.767,"{""version"":1,""segments"":[{""start"":1775868135362,""stop"":1775868136001},{""start"":1775868136074,""stop"":1775868136101},{""start"":1775868136174,""stop"":1775868137457},{""start"":1775868137989,""stop"":1775868139215},{""start"":1775868140372,""stop"":1775868142152},{""start"":1775868142797,""stop"":1775868147609}]}",0,"{""version"":1,""segments"":[]}",,0,0,34.14,"{""version"":1,""segments"":[{""start"":1775868157470,""stop"":1775868158946},{""start"":1775868166681,""stop"":1775868169837},{""start"":1775868174507,""stop"":1775868179373},{""start"":1775868183468,""stop"":1775868183755},{""start"":1775868184675,""stop"":1775868188687},{""start"":1775868212899,""stop"":1775868213976},{""start"":1775868214069,""stop"":1775868217483},{""start"":1775868222456,""stop"":1775868226519},{""start"":1775868233090,""stop"":1775868234836},{""start"":1775868268206,""stop"":1775868271951},{""start"":1775868273653,""stop"":1775868273691},{""start"":1775868275109,""stop"":1775868279515},{""start"":1775868285374,""stop"":1775868287228}]}",3.242,"{""version"":1,""segments"":[{""start"":1775868164602,""stop"":1775868165730},{""start"":1775868198544,""stop"":1775868199981},{""start"":1775868247827,""stop"":1775868248504}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,2,"Unloaded fuel in before going and getting more, unloaded half before auto ended",High accuracy but slow shooting ,collected some before going to prep for next active period,526,301,301,red,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,48,301,253,0,0
2026pncmp_qm77,qm,1,77,frc4125,frc2522,frc360,frc753,frc3674,frc4125,frc8248,blue,Archer B,depot2,0,0,0,2.073,"{""version"":1,""segments"":[{""start"":1775868139939,""stop"":1775868140687},{""start"":1775868156583,""stop"":1775868157908}]}",0,"{""version"":1,""segments"":[]}",Other,1,0,10.558,"{""version"":1,""segments"":[{""start"":1775868177416,""stop"":1775868179330},{""start"":1775868179770,""stop"":1775868180333},{""start"":1775868183974,""stop"":1775868184200},{""start"":1775868186961,""stop"":1775868187173},{""start"":1775868189034,""stop"":1775868189250},{""start"":1775868190737,""stop"":1775868190970},{""start"":1775868190974,""stop"":1775868191186},{""start"":1775868192469,""stop"":1775868192685},{""start"":1775868193409,""stop"":1775868193623},{""start"":1775868197001,""stop"":1775868198430},{""start"":1775868199304,""stop"":1775868199525},{""start"":1775868200292,""stop"":1775868200509},{""start"":1775868200937,""stop"":1775868201160},{""start"":1775868202792,""stop"":1775868203011},{""start"":1775868205456,""stop"":1775868205680},{""start"":1775868206976,""stop"":1775868207197},{""start"":1775868207792,""stop"":1775868208014},{""start"":1775868210341,""stop"":1775868210551},{""start"":1775868211082,""stop"":1775868212544},{""start"":1775868221642,""stop"":1775868221817},{""start"":1775868221990,""stop"":1775868222109},{""start"":1775868222271,""stop"":1775868222353},{""start"":1775868222539,""stop"":1775868222649},{""start"":1775868222792,""stop"":1775868223067},{""start"":1775868244595,""stop"":1775868244765},{""start"":1775868244874,""stop"":1775868245169},{""start"":1775868245473,""stop"":1775868245547},{""start"":1775868245678,""stop"":1775868245746},{""start"":1775868263698,""stop"":1775868264234}]}",4.987,"{""version"":1,""segments"":[{""start"":1775868215103,""stop"":1775868215320},{""start"":1775868215672,""stop"":1775868218363},{""start"":1775868264785,""stop"":1775868266693},{""start"":1775868268025,""stop"":1775868268196}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,2,shot their fuel in then ran ino\to part of the field,shot fuel in,ferried,526,301,301,red,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,48,301,253,0,0
2026pncmp_qm77,qm,1,77,frc8248,frc2522,frc360,frc753,frc3674,frc4125,frc8248,blue,Gabriel D,depotWall1,0,0,0,2.835,"{""version"":1,""segments"":[{""start"":1775868146998,""stop"":1775868149833}]}",0,"{""version"":1,""segments"":[]}",,0,0,7.715,"{""version"":1,""segments"":[{""start"":1775868231228,""stop"":1775868233238},{""start"":1775868244283,""stop"":1775868246604},{""start"":1775868280177,""stop"":1775868282556},{""start"":1775868300338,""stop"":1775868301343}]}",0.678,"{""version"":1,""segments"":[{""start"":1775868267389,""stop"":1775868268067}]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,0,0,0,2,"Solid auto, intaked + consistent shooting ","Scored some balls, mainly defense",mainly defense,526,301,301,red,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,48,301,253,0,0
2026pncmp_qm78,qm,1,78,frc2811,frc2811,frc4131,frc1425,frc10416,frc957,frc9023,red,Meri H,middle3,0,0,0,3.442,"{""version"":1,""segments"":[{""start"":1775868627883,""stop"":1775868628772},{""start"":1775868631324,""stop"":1775868633324},{""start"":1775868635264,""stop"":1775868635727},{""start"":1775868639454,""stop"":1775868639544}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,3.485,"{""version"":1,""segments"":[{""start"":1775868662167,""stop"":1775868664228},{""start"":1775868676378,""stop"":1775868677543},{""start"":1775868680542,""stop"":1775868680801}]}",0.277,"{""version"":1,""segments"":[{""start"":1775868718661,""stop"":1775868718938}]}",3.174,"{""version"":1,""segments"":[{""start"":1775868719219,""stop"":1775868721228},{""start"":1775868766669,""stop"":1775868766694},{""start"":1775868766836,""stop"":1775868767976}]}",0,0,0,0,0,1,0,0,0,1,Auto shot the eight fuel and intaked from depot and shot,"Ferried from OZ during active and inactive. Also pushed fuel to other side. Played defense by pushing other robots, but wasn't very affective because it wasnt strong enough",,219,219,461,blue,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,0,0,53,219,161,0,0
2026pncmp_qm78,qm,1,78,frc4131,frc2811,frc4131,frc1425,frc10416,frc957,frc9023,red,Dev S,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,1,0,0,-.5,-.5,1,Didn't move,Just shifted around,didn't do anything,219,219,461,blue,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,0,0,53,219,161,0,0
2026pncmp_qm78,qm,1,78,frc1425,frc2811,frc4131,frc1425,frc10416,frc957,frc9023,red,Adam M,outpostWall5,0,0,0,7.026,"{""version"":1,""segments"":[{""start"":1775868640849,""stop"":1775868644553},{""start"":1775868651927,""stop"":1775868655249}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,41.808,"{""version"":1,""segments"":[{""start"":1775868662463,""stop"":1775868663183},{""start"":1775868664764,""stop"":1775868665192},{""start"":1775868665671,""stop"":1775868665820},{""start"":1775868669850,""stop"":1775868674746},{""start"":1775868679319,""stop"":1775868683718},{""start"":1775868719493,""stop"":1775868724977},{""start"":1775868730510,""stop"":1775868736074},{""start"":1775868742555,""stop"":1775868745862},{""start"":1775868766774,""stop"":1775868767514},{""start"":1775868769015,""stop"":1775868775677},{""start"":1775868783108,""stop"":1775868787876},{""start"":1775868788094,""stop"":1775868788896},{""start"":1775868789093,""stop"":1775868789413},{""start"":1775868790296,""stop"":1775868790414},{""start"":1775868794671,""stop"":1775868795811},{""start"":1775868797150,""stop"":1775868799461}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,1,3,amazing effort we did great shooting didn't get stuck,amazing how we wee the only shooters ,we were collecting lots of fuel to score since we were the only ones shooting.,219,219,461,blue,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,0,0,53,219,161,0,0
2026pncmp_qm78,qm,1,78,frc10416,frc2811,frc4131,frc1425,frc10416,frc957,frc9023,blue,Maxwell G,depot2,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,23.261,"{""version"":1,""segments"":[{""start"":1775868656532,""stop"":1775868658018},{""start"":1775868691401,""stop"":1775868696108},{""start"":1775868697547,""stop"":1775868697636},{""start"":1775868701897,""stop"":1775868705171},{""start"":1775868709959,""stop"":1775868710963},{""start"":1775868712273,""stop"":1775868712422},{""start"":1775868712633,""stop"":1775868712802},{""start"":1775868713102,""stop"":1775868713260},{""start"":1775868713730,""stop"":1775868713739},{""start"":1775868713874,""stop"":1775868713901},{""start"":1775868714232,""stop"":1775868714520},{""start"":1775868716715,""stop"":1775868716857},{""start"":1775868747301,""stop"":1775868750996},{""start"":1775868759353,""stop"":1775868761257},{""start"":1775868763071,""stop"":1775868764928},{""start"":1775868776170,""stop"":1775868776211},{""start"":1775868777060,""stop"":1775868780606},{""start"":1775868788301,""stop"":1775868789017}]}",2.646,"{""version"":1,""segments"":[{""start"":1775868723454,""stop"":1775868726100}]}",0,"{""version"":1,""segments"":[]}",1.4000000000000001,0,0,0,0,0,0,x,.5,2,Fast cycles and large hopper allowed for a fair bit of fuel to be scored,"high accuracy on scoring fuel, whilst not being stopped from the other robots",filled their hopper for prep,219,461,461,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,5,1,74,461,387,0,0
2026pncmp_qm78,qm,1,78,frc957,frc2811,frc4131,frc1425,frc10416,frc957,frc9023,blue,Archer B,depotWall1,0,0,0,3.434,"{""version"":1,""segments"":[{""start"":1775868649662,""stop"":1775868653096}]}",1.537,"{""version"":1,""segments"":[{""start"":1775868653702,""stop"":1775868653880},{""start"":1775868654307,""stop"":1775868655666}]}",Auto 1,0,0,24.004,"{""version"":1,""segments"":[{""start"":1775868665327,""stop"":1775868667373},{""start"":1775868693977,""stop"":1775868699264},{""start"":1775868710785,""stop"":1775868711906},{""start"":1775868712661,""stop"":1775868713017},{""start"":1775868717542,""stop"":1775868717978},{""start"":1775868745613,""stop"":1775868747885},{""start"":1775868763505,""stop"":1775868766877},{""start"":1775868783556,""stop"":1775868784401},{""start"":1775868788499,""stop"":1775868792400},{""start"":1775868792737,""stop"":1775868793533},{""start"":1775868793947,""stop"":1775868794233},{""start"":1775868794406,""stop"":1775868794467},{""start"":1775868794762,""stop"":1775868794838},{""start"":1775868795163,""stop"":1775868795195},{""start"":1775868795388,""stop"":1775868795402},{""start"":1775868795608,""stop"":1775868795616},{""start"":1775868795848,""stop"":1775868796067},{""start"":1775868796071,""stop"":1775868796293},{""start"":1775868796300,""stop"":1775868796527},{""start"":1775868796530,""stop"":1775868796762},{""start"":1775868796765,""stop"":1775868796995},{""start"":1775868796999,""stop"":1775868797249},{""start"":1775868797252,""stop"":1775868797496},{""start"":1775868797499,""stop"":1775868797745},{""start"":1775868797748,""stop"":1775868797964},{""start"":1775868797971,""stop"":1775868798204},{""start"":1775868798208,""stop"":1775868798451},{""start"":1775868798454,""stop"":1775868798987}]}",5.123,"{""version"":1,""segments"":[{""start"":1775868670335,""stop"":1775868671586},{""start"":1775868683765,""stop"":1775868683944},{""start"":1775868685526,""stop"":1775868689219}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,2,scorred then got more then scorred,scorred,ferried,219,461,461,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,5,1,74,461,387,0,0
2026pncmp_qm78,qm,1,78,frc9023,frc2811,frc4131,frc1425,frc10416,frc957,frc9023,blue,Gabriel D,outpostWall5,0,0,0,4.242,"{""version"":1,""segments"":[{""start"":1775868648422,""stop"":1775868650734},{""start"":1775868655241,""stop"":1775868656450},{""start"":1775868659013,""stop"":1775868659734}]}",0,"{""version"":1,""segments"":[]}",,0,0,23.353,"{""version"":1,""segments"":[{""start"":1775868666531,""stop"":1775868670008},{""start"":1775868695638,""stop"":1775868699422},{""start"":1775868712503,""stop"":1775868716372},{""start"":1775868718495,""stop"":1775868720305},{""start"":1775868741351,""stop"":1775868741460},{""start"":1775868743026,""stop"":1775868748036},{""start"":1775868764259,""stop"":1775868765432},{""start"":1775868792829,""stop"":1775868796950}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,0,0,.5,1,,,Played defense blocking other bots from shooting and holding them from going over the bump,219,461,461,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,5,1,74,461,387,0,0
